"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 12:56:57,FALSE,NA,"915561379272241152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CjMan98805632",24,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 12:54:04,FALSE,NA,"915560652533575680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emeka07080728",20,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #Biafr…",FALSE,0,NA,2017-10-04 12:53:23,FALSE,NA,"915560481439567872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amos_endy",19,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 12:53:18,FALSE,NA,"915560460308578304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amos_endy",20,TRUE,FALSE,NA,NA
"RT @jim3love: Willie Obiakpor &amp; #DictatorBuhari ve killed more than 3000 #harmless #Biafrans in #Anambra alone. 
#Boycott Nig #election in…",FALSE,0,NA,2017-10-04 12:52:05,FALSE,NA,"915560152048291841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emeka07080728",15,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #Biafr…",FALSE,0,NA,2017-10-04 12:51:33,FALSE,NA,"915560018174496769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emeka07080728",19,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 12:51:30,FALSE,NA,"915560004811444225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amos_endy",24,TRUE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 12:48:20,FALSE,NA,"915559211127443457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ahmedshmet",268,TRUE,FALSE,NA,NA
"RT @KathleenKlaus: Great analysis of #Liberia's #election next week: https://t.co/gOeD8wcTJV @RobtelNeajai @monkeycageblog",FALSE,0,NA,2017-10-04 12:46:34,FALSE,NA,"915558764480253953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dadakim",2,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:45:14,FALSE,NA,"915558430349430784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CjMan98805632",21,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:43:45,FALSE,NA,"915558056762773504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","michaelseries23",21,TRUE,FALSE,NA,NA
"#BigLie (by #SociopathicLiars) that few ""#Russian-linked"" #Facebook ads had ANY effect on #election results in 2016--however ""targeted"".",FALSE,0,NA,2017-10-04 12:42:36,FALSE,NA,"915557768416739331",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","MavConservative",0,FALSE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:41:12,FALSE,NA,"915557415344631808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","okafor_05513",21,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:36:33,FALSE,NA,"915556243300847616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","EkpereNwankwo",21,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:34:21,FALSE,NA,"915555692303482882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phonzaman",21,TRUE,FALSE,NA,NA
"Has your campaign budget foreseen the costs ahead? We break down the expenses involved in an #election #campaign.… https://t.co/OIF7VKRhOX",FALSE,1,NA,2017-10-04 12:30:55,TRUE,NA,"915554824678146048",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CallHubIO",0,FALSE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:30:28,FALSE,NA,"915554714816860160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ik_jacob",21,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:30:03,FALSE,NA,"915554609548152832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Okonkwo45330984",21,TRUE,FALSE,NA,NA
"RT @AndreaFaythe: I'm confused last year they cancelled the #ColumbusDay parade in #Boston for obvious reasons, this #election year it's on…",FALSE,0,NA,2017-10-04 12:24:49,FALSE,NA,"915553290171162624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreaFaythe",1,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:24:35,FALSE,NA,"915553233514516480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johniky1",21,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 12:21:21,FALSE,NA,"915552417424527360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ogili_harrison",24,TRUE,FALSE,NA,NA
"RT @AfricaResearch: #Africa leads the way in #election technology, but there’s a long way to go argues @DrStephenChan https://t.co/4scGxHgj…",FALSE,0,NA,2017-10-04 12:20:41,FALSE,NA,"915552251808243712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LesegoThinane",1,TRUE,FALSE,NA,NA
"@theresa_may on the #Election it was to scripted or presidential.more denial it's YOU that's to scripted and presidential ..! #disconnected",FALSE,0,"theresa_may",2017-10-04 12:19:55,FALSE,NA,"915552058673070085","747807250819981312","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TreborTimz",0,FALSE,FALSE,NA,NA
"Worth noting #HilaryClinton had same voice problem during US #election
#JeremyCorbyn spoke respectfully, &amp; honesty… https://t.co/epSIgioTF7",FALSE,0,NA,2017-10-04 12:19:40,TRUE,NA,"915551993581703170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LindenLyn",0,FALSE,FALSE,NA,NA
"#Africa leads the way in #election technology, but there’s a long way to go argues @DrStephenChan… https://t.co/WziiFG8oH6",FALSE,0,NA,2017-10-04 12:18:03,TRUE,NA,"915551586969096193",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AfricaResearch",1,FALSE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:16:02,FALSE,NA,"915551080439742466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StylcefOfficial",21,TRUE,FALSE,NA,NA
"Were you surprised by #Birmingham’s #election results? #alpolitics",FALSE,0,NA,2017-10-04 12:14:44,FALSE,NA,"915550754756317185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","now_bham",0,FALSE,FALSE,NA,NA
"Kennedy’s Vote Is in Play on Voting Maps Warped by Politics #unit3 #election #redistricting #gerrymandering https://t.co/Opz1s6Y4sW",FALSE,0,NA,2017-10-04 12:14:32,FALSE,NA,"915550704588263425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PughPolitics",0,FALSE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #Biaf…",FALSE,0,NA,2017-10-04 12:13:18,FALSE,NA,"915550391919669249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phenase",21,TRUE,FALSE,NA,NA
"18th Nov 2017 is a total lock down in #Anambra #Biafraland. There will be #NO form of #election. 
All #Biafrans want is #BiafraReferendum.",FALSE,6,NA,2017-10-04 12:09:12,FALSE,NA,"915549363241455618",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","jim3love",21,FALSE,FALSE,NA,NA
"I'm confused last year they cancelled the #ColumbusDay parade in #Boston for obvious reasons, this #election year it's on! #smh Seriously!",FALSE,1,NA,2017-10-04 12:07:24,FALSE,NA,"915548909669412865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreaFaythe",1,FALSE,FALSE,NA,NA
"Forget #RussianTrolls. Facebook's Own Staff Helped Win The #Election. https://t.co/pAsxhYDlK8 #Facebook #Google #Twitter via @buzzfeed",FALSE,1,NA,2017-10-04 12:07:14,FALSE,NA,"915548866442940416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","astrid_graef",0,FALSE,FALSE,NA,NA
"RT @jim3love: There'll be #NO #election in #Anambra #Biafraland come 18th Nov 2017. We must do everything possible to restore #Biafra. 
#Bi…",FALSE,0,NA,2017-10-04 12:04:18,FALSE,NA,"915548127767261184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CHIMA60517270",44,TRUE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 12:01:59,FALSE,NA,"915547546315100160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeroBodybuilder",268,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 11:51:42,FALSE,NA,"915544957506674693",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obidigbo888",24,TRUE,FALSE,NA,NA
"I uploaded a new episode, ""Richard Hardin's GPWF: Election Predestination"", on #spreaker #calvinism #election https://t.co/UfE856czTg",FALSE,0,NA,2017-10-04 11:50:04,FALSE,NA,"915544546565640193",NA,"<a href=""http://www.spreaker.com"" rel=""nofollow"">Spreaker</a>","KLRNRadio",0,FALSE,FALSE,NA,NA
"P45 offered to #Theresa_May during conference speech <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
 Let's have another General #Election. 

#TheresaMay #CPC17 https://t.co/i2HOHGsbXU",FALSE,0,NA,2017-10-04 11:49:57,FALSE,NA,"915544518530912256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RancyRima",0,FALSE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 11:46:42,FALSE,NA,"915543699727171584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raseliiuc",268,TRUE,FALSE,NA,NA
"#Election2018 #California has a chance to make a statement. #VoteHerOut #MAGA No seet is safe in the next #Election… https://t.co/KedGR8ijVk",FALSE,1,"HMonfrida",2017-10-04 11:46:22,TRUE,"915540439742189573","915543616310870016","906646523173371904","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HMonfrida",0,FALSE,FALSE,NA,NA
"RT @jim3love: Willie Obiakpor &amp; #DictatorBuhari ve killed more than 3000 #harmless #Biafrans in #Anambra alone. 
#Boycott Nig #election in…",FALSE,0,NA,2017-10-04 11:43:49,FALSE,NA,"915542971587727360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kachimikel7",15,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #Biafr…",FALSE,0,NA,2017-10-04 11:43:45,FALSE,NA,"915542955166982144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kachimikel7",19,TRUE,FALSE,NA,NA
"RT @jim3love: There'll be #NO #election in #Anambra #Biafraland come 18th Nov 2017. We must do everything possible to restore #Biafra. 
#Bi…",FALSE,0,NA,2017-10-04 11:42:41,FALSE,NA,"915542689747046400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obidigbo888",44,TRUE,FALSE,NA,NA
"Great analysis of #Liberia's #election next week: https://t.co/gOeD8wcTJV @RobtelNeajai @monkeycageblog",FALSE,2,NA,2017-10-04 11:41:39,FALSE,NA,"915542429536841728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KathleenKlaus",2,FALSE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 11:39:29,FALSE,NA,"915541881710415872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kachimikel7",20,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 11:39:15,FALSE,NA,"915541825213091841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kachimikel7",24,TRUE,FALSE,NA,NA
"https://t.co/KBFJVZ3570 - @BonnieCrombie in #Japan on #trade mission in middle of #Japanese #election",FALSE,0,NA,2017-10-04 11:38:18,FALSE,NA,"915541586297147392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peeldailynews",0,FALSE,FALSE,NA,NA
"""that's a lie""(LL COOL J VOICE)NO 1 2 ROOT 4:Breitbart’s Pic of Weiner’s Dick Won Donald the #Election, &amp; EVERYTHIN… https://t.co/kZLStyM6Y2",FALSE,0,NA,2017-10-04 11:36:50,TRUE,NA,"915541214270754816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annagenelle",0,FALSE,FALSE,NA,NA
"RT @thewhippetbeans: Random round 61.... You choose... #vote #poll #election #choice #peopleschoice #yes",FALSE,0,NA,2017-10-04 11:25:56,FALSE,NA,"915538471938387969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thewhippetbeans",1,TRUE,FALSE,NA,NA
"#Russian #bot-herder and #election-fiddling suspect closer to #US trial

https://t.co/WBVFlFI2hE

#infosec #hacking… https://t.co/5mzyr1nEgt",FALSE,0,NA,2017-10-04 11:25:19,TRUE,NA,"915538317357305856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Silensec",0,FALSE,FALSE,NA,NA
"RT @MikeBosack: #CDP says they now have over 50 candidates lined up for #Japan's snap #election. Not bad given the circumstances. https://t…",FALSE,0,NA,2017-10-04 11:20:57,FALSE,NA,"915537220609572864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nagystephen1",1,TRUE,FALSE,NA,NA
"Hopefully, in the next 499 days, there will be a change of government in Nigeria. Praying for a better head in the state. #Election #Nigeria",FALSE,0,NA,2017-10-04 11:19:55,FALSE,NA,"915536958721576962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WakeUp9jaYouths",0,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 11:15:21,FALSE,NA,"915535809754918913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cc_morgan2",24,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 11:11:12,FALSE,NA,"915534766702780416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwachinekebi",24,TRUE,FALSE,NA,NA
"Let see level of free and fair in an #election conducted by US alien of the southeast Asia https://t.co/w9NpPxdXcR",FALSE,0,NA,2017-10-04 11:10:02,FALSE,NA,"915534470933024769",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","seanbunrith",0,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #Biafr…",FALSE,0,NA,2017-10-04 11:09:14,FALSE,NA,"915534269195407360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwachinekebi",19,TRUE,FALSE,NA,NA
"@business Same old #Tories same old lies #may no #election button pressed for article 50 #Brexit   #ToriesOut Take… https://t.co/pnFzBx2XTV",FALSE,0,"business",2017-10-04 11:08:03,TRUE,"915530721263005696","915533971760517120","34713362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ajaygolmalgobi",0,FALSE,FALSE,NA,NA
"RT @jim3love: Willie Obiakpor &amp; #DictatorBuhari ve killed more than 3000 #harmless #Biafrans in #Anambra alone. 
#Boycott Nig #election in…",FALSE,0,NA,2017-10-04 11:07:58,FALSE,NA,"915533952089247744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwachinekebi",15,TRUE,FALSE,NA,NA
"follow me - Russian Facebook ads reportedly… https://t.co/zPbfqu20cP #congress #donaldtrump #election #election2016… https://t.co/AUrj2dbRv9",FALSE,0,NA,2017-10-04 11:05:06,TRUE,NA,"915533228030566407",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","rakzoetras",0,FALSE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 11:04:57,FALSE,NA,"915533192664375296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwachinekebi",20,TRUE,FALSE,NA,NA
